"quadkey","ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","connection","trimester","avg_d_kbps","avg_u_kbps","avg_lat_ms","tests","devices"
"Q0322321121023203",1,"1",11,"16",458,"219","1","1",8131,6738,41,3,2
"Q0322321121023210",1,"1",3,"6",148,"96","1","1",18847,5860,25,1,1
"Q0322321121023210",1,"1",11,"16",458,"219","1","1",18847,5860,25,1,1
"Q0322321121023211",1,"1",3,"6",148,"96","1","1",17039,5934,35,515,148
"Q0322321121023211",1,"1",3,"6",148,"96","1","2",17904,6396,30,624,164
"Q0322321121023211",1,"1",11,"16",458,"219","1","1",17039,5934,35,515,148
"Q0322321121023211",1,"1",11,"16",458,"219","1","2",17904,6396,30,624,164
"Q0322321121023212",1,"1",3,"6",148,"96","1","1",14855,4225,28,320,103
"Q0322321121023212",1,"1",3,"6",148,"96","1","2",13997,3966,31,523,156
"Q0322321121023212",1,"1",11,"16",458,"219","1","1",14855,4225,28,320,103
"Q0322321121023212",1,"1",11,"16",458,"219","1","2",13997,3966,31,523,156
"Q0322321121023213",1,"1",3,"6",148,"96","1","1",16707,4536,31,1231,281
"Q0322321121023213",1,"1",3,"6",148,"96","1","2",15691,5022,28,1495,372
"Q0322321121023220",1,"1",11,"16",458,"219","1","2",3594,813,31,1,1
"Q0322321121023221",1,"1",3,"6",148,"96","1","1",14110,3727,34,11,10
"Q0322321121023221",1,"1",3,"6",148,"96","1","2",15866,4059,21,26,22
"Q0322321121023221",1,"1",11,"16",458,"219","1","1",14110,3727,34,11,10
"Q0322321121023221",1,"1",11,"16",458,"219","1","2",15866,4059,21,26,22
"Q0322321121023222",1,"1",3,"6",148,"96","1","1",10094,3456,31,39,12
"Q0322321121023222",1,"1",3,"6",148,"96","1","2",13920,3726,23,38,21
"Q0322321121023222",1,"1",11,"16",458,"219","1","1",10094,3456,31,39,12
"Q0322321121023222",1,"1",11,"16",458,"219","1","2",13920,3726,23,38,21
"Q0322321121023223",1,"1",3,"6",148,"96","1","1",15418,4015,36,1088,280
"Q0322321121023223",1,"1",3,"6",148,"96","1","2",15779,3976,28,1452,334
"Q0322321121023223",1,"1",11,"16",458,"219","1","1",15418,4015,36,1088,280
"Q0322321121023223",1,"1",11,"16",458,"219","1","2",15779,3976,28,1452,334
"Q0322321121023230",1,"1",3,"6",148,"96","1","1",15211,3950,35,578,192
"Q0322321121023230",1,"1",3,"6",148,"96","1","2",15257,3903,36,1050,244
"Q0322321121023230",1,"1",11,"16",458,"219","1","1",15211,3950,35,578,192
"Q0322321121023230",1,"1",11,"16",458,"219","1","2",15257,3903,36,1050,244
"Q0322321121023231",1,"1",3,"6",148,"96","1","1",15399,4093,31,1303,369
"Q0322321121023231",1,"1",3,"6",148,"96","1","2",15874,3991,32,1540,431
"Q0322321121023232",1,"1",3,"6",148,"96","1","1",14704,3786,32,1364,322
"Q0322321121023232",1,"1",3,"6",148,"96","1","2",14796,3683,36,1539,405
"Q0322321121023233",1,"1",3,"6",148,"96","1","1",15188,3785,34,924,240
"Q0322321121023233",1,"1",3,"6",148,"96","1","2",13808,3586,33,1496,349
"Q0322321121023300",1,"1",3,"6",148,"96","1","1",17499,5580,40,188,51
"Q0322321121023300",1,"1",3,"6",148,"96","1","2",16384,5111,34,350,72
"Q0322321121023301",1,"1",3,"6",148,"96","1","1",18113,9059,22,1246,227
"Q0322321121023301",1,"1",3,"6",148,"96","1","2",17838,9192,21,1343,293
"Q0322321121023302",1,"1",3,"6",148,"96","1","1",16750,8051,25,737,251
"Q0322321121023302",1,"1",3,"6",148,"96","1","2",17971,8263,24,1202,328
"Q0322321121023303",1,"1",3,"6",148,"96","1","1",17115,7643,29,1530,415
"Q0322321121023303",1,"1",3,"6",148,"96","1","2",17335,7759,25,1642,452
"Q0322321121023310",1,"1",3,"6",148,"96","1","1",16442,7473,26,1273,261
"Q0322321121023310",1,"1",3,"6",148,"96","1","2",17449,8630,23,1559,311
"Q0322321121023311",1,"1",3,"6",148,"96","1","1",16684,5869,27,449,132
"Q0322321121023311",1,"1",3,"6",148,"96","1","2",18374,8587,19,453,139
"Q0322321121023312",1,"1",3,"6",148,"96","1","1",17674,9100,26,1611,459
"Q0322321121023312",1,"1",3,"6",148,"96","1","2",19372,10074,24,1661,477
"Q0322321121023313",1,"1",3,"6",148,"96","1","1",19732,10254,27,1429,402
"Q0322321121023313",1,"1",3,"6",148,"96","1","2",20702,11486,21,1592,444
"Q0322321121023320",1,"1",3,"6",148,"96","1","1",16850,6364,30,1491,388
"Q0322321121023320",1,"1",3,"6",148,"96","1","2",16932,6796,27,1625,455
"Q0322321121023321",1,"1",3,"6",148,"96","1","1",17428,7997,26,1377,317
"Q0322321121023321",1,"1",3,"6",148,"96","1","2",18287,8880,23,1595,377
"Q0322321121023322",1,"1",3,"6",148,"96","1","1",17371,6622,28,1009,292
"Q0322321121023322",1,"1",3,"6",148,"96","1","2",16432,6352,31,1474,375
"Q0322321121023323",1,"1",3,"6",148,"96","1","1",14897,5213,39,1111,276
"Q0322321121023323",1,"1",3,"6",148,"96","1","2",16228,5578,24,1502,341
"Q0322321121023330",1,"1",3,"6",148,"96","1","1",20495,11546,23,1534,445
"Q0322321121023330",1,"1",3,"6",148,"96","1","2",21243,12262,21,1652,473
"Q0322321121023331",1,"1",3,"6",148,"96","1","1",21875,12884,24,977,245
"Q0322321121023331",1,"1",3,"6",148,"96","1","2",22226,13220,21,1084,276
"Q0322321121023332",1,"1",3,"6",148,"96","1","1",17817,7617,26,799,259
"Q0322321121023332",1,"1",3,"6",148,"96","1","2",18492,8925,24,1247,297
"Q0322321121023333",1,"1",3,"6",148,"96","1","1",20836,12460,26,1114,278
"Q0322321121023333",1,"1",3,"6",148,"96","1","2",22568,14074,19,1498,381
"Q0322321121030000",1,"1",11,"16",458,"219","1","1",6382,1305,19,2,1
"Q0322321121030000",1,"1",11,"16",458,"219","1","2",5828,2884,61,1,1
"Q0322321121030001",1,"1",3,"6",148,"96","1","1",14449,606,20,1,1
"Q0322321121030001",1,"1",3,"6",148,"96","1","2",4778,1594,33,2,1
"Q0322321121030001",1,"1",11,"16",458,"219","1","1",14449,606,20,1,1
"Q0322321121030001",1,"1",11,"16",458,"219","1","2",4778,1594,33,2,1
"Q0322321121030002",1,"1",3,"6",148,"96","1","1",15107,8065,25,1,1
"Q0322321121030002",1,"1",11,"16",458,"219","1","1",15107,8065,25,1,1
"Q0322321121030010",1,"1",3,"6",148,"96","1","1",5962,681,42,1,1
"Q0322321121030010",1,"1",3,"6",148,"96","1","2",5300,1238,485,6,2
"Q0322321121030010",1,"1",11,"16",458,"219","1","1",5962,681,42,1,1
"Q0322321121030010",1,"1",11,"16",458,"219","1","2",5300,1238,485,6,2
"Q0322321121030011",1,"1",3,"6",148,"96","1","1",11573,10059,37,15,5
"Q0322321121030011",1,"1",3,"6",148,"96","1","2",11926,10250,15,29,8
"Q0322321121030012",1,"1",3,"6",148,"96","1","1",6385,2893,28,7,2
"Q0322321121030012",1,"1",3,"6",148,"96","1","2",5456,1419,48,16,3
"Q0322321121030012",1,"1",11,"16",458,"219","1","1",6385,2893,28,7,2
"Q0322321121030012",1,"1",11,"16",458,"219","1","2",5456,1419,48,16,3
"Q0322321121030013",1,"1",3,"6",148,"96","1","1",6724,656,40,4,2
"Q0322321121030013",1,"1",3,"6",148,"96","1","2",23505,6996,23,8,4
"Q0322321121030020",1,"1",3,"6",148,"96","1","1",23501,7183,30,72,13
"Q0322321121030020",1,"1",3,"6",148,"96","1","2",23848,6676,34,111,19
"Q0322321121030020",1,"1",11,"16",458,"219","1","1",23501,7183,30,72,13
"Q0322321121030020",1,"1",11,"16",458,"219","1","2",23848,6676,34,111,19
"Q0322321121030021",1,"1",3,"6",148,"96","1","1",24292,7916,31,4,3
"Q0322321121030021",1,"1",3,"6",148,"96","1","2",21528,6118,21,49,7
"Q0322321121030021",1,"1",11,"16",458,"219","1","1",24292,7916,31,4,3
"Q0322321121030021",1,"1",11,"16",458,"219","1","2",21528,6118,21,49,7
"Q0322321121030022",1,"1",11,"16",458,"219","1","1",23773,7017,28,113,24
"Q0322321121030022",1,"1",11,"16",458,"219","1","2",22370,6141,33,195,30
"Q0322321121030023",1,"1",3,"6",148,"96","1","1",21552,6848,27,15,5
"Q0322321121030023",1,"1",3,"6",148,"96","1","2",23507,10521,21,50,13
"Q0322321121030023",1,"1",11,"16",458,"219","1","1",21552,6848,27,15,5
"Q0322321121030023",1,"1",11,"16",458,"219","1","2",23507,10521,21,50,13
"Q0322321121030030",1,"1",3,"6",148,"96","1","1",2411,575,43,5,2
"Q0322321121030030",1,"1",3,"6",148,"96","1","2",7075,2480,193,8,2
"Q0322321121030031",1,"1",3,"6",148,"96","1","1",2138,730,137,3,1
"Q0322321121030031",1,"1",3,"6",148,"96","1","2",20671,6228,31,11,2
"Q0322321121030032",1,"1",3,"6",148,"96","1","1",8624,1089,36,1,1
"Q0322321121030032",1,"1",11,"16",458,"219","1","1",8624,1089,36,1,1
"Q0322321121030033",1,"1",3,"6",148,"96","1","1",23680,15374,9,10,4
"Q0322321121030102",1,"1",3,"6",148,"96","1","1",24374,7434,52,11,2
"Q0322321121030102",1,"1",3,"6",148,"96","1","2",23350,5978,29,58,7
"Q0322321121030103",1,"1",3,"6",148,"96","1","2",11558,9111,6,1,1
"Q0322321121030110",1,"1",3,"6",148,"96","1","2",8637,8178,27,1,1
"Q0322321121030111",1,"1",3,"6",148,"96","1","1",24258,10244,30,68,5
"Q0322321121030111",1,"1",3,"6",148,"96","1","2",22731,9230,26,155,12
"Q0322321121030112",1,"1",3,"6",148,"96","1","1",11865,8023,29,32,12
"Q0322321121030112",1,"1",3,"6",148,"96","1","2",22577,9030,25,71,19
"Q0322321121030113",1,"1",3,"6",148,"96","1","1",23070,7609,37,209,45
"Q0322321121030113",1,"1",3,"6",148,"96","1","2",22388,10869,38,633,59
"Q0322321121030120",1,"1",3,"6",148,"96","1","1",22408,14583,6,1,1
"Q0322321121030120",1,"1",3,"6",148,"96","1","2",3592,6766,29,2,1
"Q0322321121030121",1,"1",3,"6",148,"96","1","1",17370,9216,9,12,4
"Q0322321121030121",1,"1",3,"6",148,"96","1","2",12230,7245,30,18,3
"Q0322321121030122",1,"1",3,"6",148,"96","1","1",22737,15689,3,32,2
"Q0322321121030123",1,"1",3,"6",148,"96","1","2",7129,1676,4,1,1
"Q0322321121030130",1,"1",3,"6",148,"96","1","1",21348,10358,23,121,21
"Q0322321121030130",1,"1",3,"6",148,"96","1","2",22337,8289,45,191,26
"Q0322321121030131",1,"1",3,"6",148,"96","1","1",21682,9454,39,97,23
"Q0322321121030131",1,"1",3,"6",148,"96","1","2",23852,9352,30,383,41
"Q0322321121030132",1,"1",3,"6",148,"96","1","1",12090,12478,12,16,3
"Q0322321121030132",1,"1",3,"6",148,"96","1","2",16308,15555,12,2,1
"Q0322321121030200",1,"1",3,"6",148,"96","1","1",22007,6189,29,95,29
"Q0322321121030200",1,"1",3,"6",148,"96","1","2",21506,5762,29,211,36
"Q0322321121030200",1,"1",11,"16",458,"219","1","1",22007,6189,29,95,29
"Q0322321121030200",1,"1",11,"16",458,"219","1","2",21506,5762,29,211,36
"Q0322321121030202",1,"1",3,"6",148,"96","1","2",1103,3608,53,1,1
"Q0322321121030202",1,"1",11,"16",458,"219","1","2",1103,3608,53,1,1
"Q0322321121030203",1,"1",3,"6",148,"96","1","2",6821,8442,4,2,2
"Q0322321121030210",1,"1",3,"6",148,"96","1","1",15392,3183,40,1,1
"Q0322321121030210",1,"1",3,"6",148,"96","1","2",3185,2323,335,6,4
"Q0322321121030211",1,"1",3,"6",148,"96","1","1",23067,11951,26,119,18
"Q0322321121030211",1,"1",3,"6",148,"96","1","2",23428,13815,18,322,30
"Q0322321121030212",1,"1",3,"6",148,"96","1","2",24608,16151,66,1,1
"Q0322321121030213",1,"1",3,"6",148,"96","1","1",22137,11299,23,350,61
"Q0322321121030213",1,"1",3,"6",148,"96","1","2",22309,12159,19,722,98
"Q0322321121030221",1,"1",3,"6",148,"96","1","2",2837,8630,7,3,2
"Q0322321121030223",1,"1",3,"6",148,"96","1","2",24077,3410,25,1,1
"Q0322321121030230",1,"1",3,"6",148,"96","1","1",23732,15974,4,19,11
"Q0322321121030233",1,"1",3,"6",148,"96","1","2",5540,2330,33,1,1
"Q0322321121030300",1,"1",3,"6",148,"96","1","2",22016,15363,27,14,2
"Q0322321121030301",1,"1",3,"6",148,"96","1","1",16947,14310,7,18,1
"Q0322321121030301",1,"1",3,"6",148,"96","1","2",21313,15662,7,1,1
"Q0322321121030302",1,"1",3,"6",148,"96","1","1",20120,10670,37,242,36
"Q0322321121030302",1,"1",3,"6",148,"96","1","2",23165,12366,27,529,57
"Q0322321121030303",1,"1",3,"6",148,"96","1","1",14871,10847,6,9,4
"Q0322321121030303",1,"1",3,"6",148,"96","1","2",23804,15719,40,15,3
"Q0322321121030310",1,"1",3,"6",148,"96","1","2",16653,7160,15,2,1
"Q0322321121030311",1,"1",3,"6",148,"96","1","2",18662,5050,13,1,1
"Q0322321121030312",1,"1",3,"6",148,"96","1","1",10053,5781,35,9,3
"Q0322321121030312",1,"1",3,"6",148,"96","1","2",20091,7691,25,26,3
"Q0322321121030320",1,"1",3,"6",148,"96","1","1",19288,13720,7,1,1
"Q0322321121030321",1,"1",3,"6",148,"96","1","1",22904,12074,23,448,90
"Q0322321121030321",1,"1",3,"6",148,"96","1","2",23235,12268,20,1055,100
"Q0322321121030322",1,"1",3,"6",148,"96","1","1",22959,7096,26,40,3
"Q0322321121030322",1,"1",3,"6",148,"96","1","2",18153,7404,13,3,3
"Q0322321121030323",1,"1",3,"6",148,"96","1","1",23551,7075,28,16,6
"Q0322321121030323",1,"1",3,"6",148,"96","1","2",21638,7560,21,47,7
"Q0322321121030330",1,"1",3,"6",148,"96","1","1",21654,12010,29,88,16
"Q0322321121030330",1,"1",3,"6",148,"96","1","2",22708,12225,18,365,26
"Q0322321121030331",1,"1",3,"6",148,"96","1","1",23474,13266,5,1,1
"Q0322321121030332",1,"1",3,"6",148,"96","1","1",24304,7363,24,14,2
"Q0322321121030332",1,"1",3,"6",148,"96","1","2",20040,10679,19,42,6
"Q0322321121030333",1,"1",3,"6",148,"96","1","1",8126,9822,6,2,1
"Q0322321121031001",1,"1",3,"6",148,"96","1","2",182,9108,66,1,1
"Q0322321121031001",1,"1",11,"16",453,"168","1","2",182,9108,66,1,1
"Q0322321121031002",1,"1",3,"6",148,"96","1","1",23065,7575,42,61,12
"Q0322321121031002",1,"1",3,"6",148,"96","1","2",21083,7589,81,76,16
"Q0322321121031003",1,"1",3,"6",148,"96","1","1",10937,11290,42,6,3
"Q0322321121031003",1,"1",3,"6",148,"96","1","2",22850,11303,25,73,9
"Q0322321121031010",1,"1",3,"6",148,"96","1","1",17559,9952,13,14,7
"Q0322321121031010",1,"1",3,"6",148,"96","1","2",23690,7760,25,4,3
"Q0322321121031010",1,"1",11,"16",453,"168","1","1",17559,9952,13,14,7
"Q0322321121031010",1,"1",11,"16",453,"168","1","2",23690,7760,25,4,3
"Q0322321121031011",1,"1",3,"6",148,"96","1","1",14215,4781,30,63,6
"Q0322321121031011",1,"1",3,"6",148,"96","1","2",20954,5614,31,120,6
"Q0322321121031011",1,"1",11,"16",453,"168","1","1",14215,4781,30,63,6
"Q0322321121031011",1,"1",11,"16",453,"168","1","2",20954,5614,31,120,6
"Q0322321121031012",1,"1",3,"6",148,"96","1","1",22245,11542,11,9,5
"Q0322321121031012",1,"1",3,"6",148,"96","1","2",12436,9122,16,6,3
"Q0322321121031012",1,"1",11,"16",453,"168","1","1",22245,11542,11,9,5
"Q0322321121031012",1,"1",11,"16",453,"168","1","2",12436,9122,16,6,3
"Q0322321121031013",1,"1",3,"6",148,"96","1","1",5498,5253,23,5,2
"Q0322321121031013",1,"1",3,"6",148,"96","1","2",6758,3787,22,2,2
"Q0322321121031013",1,"1",11,"16",453,"168","1","1",5498,5253,23,5,2
"Q0322321121031013",1,"1",11,"16",453,"168","1","2",6758,3787,22,2,2
"Q0322321121031020",1,"1",3,"6",148,"96","1","1",24308,7991,30,24,10
"Q0322321121031020",1,"1",3,"6",148,"96","1","2",23219,7345,48,116,20
"Q0322321121031021",1,"1",3,"6",148,"96","1","1",24369,7708,32,53,16
"Q0322321121031021",1,"1",3,"6",148,"96","1","2",23860,7583,34,98,15
"Q0322321121031023",1,"1",3,"6",148,"96","1","1",11438,7160,13,4,3
"Q0322321121031030",1,"1",3,"6",148,"96","1","1",23617,6931,15,4,2
"Q0322321121031030",1,"1",3,"6",148,"96","1","2",24411,7340,24,3,2
"Q0322321121031031",1,"1",3,"6",148,"96","1","1",20654,5127,34,48,7
"Q0322321121031031",1,"1",3,"6",148,"96","1","2",23704,3631,42,80,9
"Q0322321121031032",1,"1",3,"6",148,"96","1","2",9332,3103,30,1,1
"Q0322321121031033",1,"1",3,"6",148,"96","1","1",21470,5988,32,14,5
"Q0322321121031033",1,"1",3,"6",148,"96","1","2",13229,2611,38,51,10
"Q0322321121031101",1,"1",11,"16",453,"168","1","1",23019,6113,44,19,3
"Q0322321121031101",1,"1",11,"16",453,"168","1","2",24275,5598,26,5,3
"Q0322321121031102",1,"1",3,"6",148,"96","1","1",11194,6736,9,21,2
"Q0322321121031102",1,"1",3,"6",148,"96","1","2",15139,9576,4,11,2
"Q0322321121031102",1,"1",11,"16",453,"168","1","1",11194,6736,9,21,2
"Q0322321121031102",1,"1",11,"16",453,"168","1","2",15139,9576,4,11,2
"Q0322321121031110",1,"1",11,"16",453,"168","1","1",10684,5551,14,1,1
"Q0322321121031111",1,"1",3,"6",148,"96","1","2",4557,4838,8,2,1
"Q0322321121031111",1,"1",11,"16",453,"168","1","2",4557,4838,8,2,1
"Q0322321121031111",1,"1",11,"16",484,"411","1","2",4557,4838,8,2,1
"Q0322321121031111",1,"1",11,"16",524,"838","1","2",4557,4838,8,2,1
"Q0322321121031120",1,"1",3,"6",148,"96","1","2",11859,6625,15,3,1
"Q0322321121031122",1,"1",3,"6",148,"96","1","1",22094,4864,36,38,10
"Q0322321121031122",1,"1",3,"6",148,"96","1","2",22114,5210,70,89,17
"Q0322321121031123",1,"1",3,"6",148,"96","1","1",21416,5494,30,27,10
"Q0322321121031123",1,"1",3,"6",148,"96","1","2",13490,5726,32,85,12
"Q0322321121031131",1,"1",3,"6",148,"96","1","2",3905,2630,76,11,1
"Q0322321121031131",1,"1",11,"16",484,"411","1","2",3905,2630,76,11,1
"Q0322321121031132",1,"1",3,"6",148,"96","1","1",22781,5378,36,45,6
"Q0322321121031132",1,"1",3,"6",148,"96","1","2",22166,6447,16,38,3
"Q0322321121031133",1,"1",3,"6",148,"96","1","1",23726,8752,25,1,1
"Q0322321121031133",1,"1",11,"16",484,"411","1","1",23726,8752,25,1,1
"Q0322321121031200",1,"1",3,"6",148,"96","1","1",23396,15794,4,23,6
"Q0322321121031200",1,"1",3,"6",148,"96","1","2",11687,10354,5,2,1
"Q0322321121031201",1,"1",3,"6",148,"96","1","2",13849,5323,16,6,1
"Q0322321121031202",1,"1",3,"6",148,"96","1","1",17504,13337,17,7,3
"Q0322321121031202",1,"1",3,"6",148,"96","1","2",8368,440,52,3,1
"Q0322321121031210",1,"1",3,"6",148,"96","1","2",23278,13925,17,3,2
"Q0322321121031212",1,"1",3,"6",148,"96","1","2",24351,15830,4,1,1
"Q0322321121031220",1,"1",3,"6",148,"96","1","1",10319,6799,21,7,4
"Q0322321121031220",1,"1",3,"6",148,"96","1","2",17004,9490,9,1,1
"Q0322321121031222",1,"1",3,"6",148,"96","1","1",23745,15176,6,10,5
"Q0322321121031222",1,"1",3,"6",148,"96","1","2",11514,8362,6,4,1
"Q0322321121031223",1,"1",3,"6",148,"96","1","1",24334,16188,13,27,4
"Q0322321121031223",1,"1",3,"6",148,"96","1","2",19893,14685,5,3,1
"Q0322321121031231",1,"1",3,"6",148,"96","1","1",13659,6994,3,11,1
"Q0322321121031231",1,"1",3,"6",148,"96","1","2",10825,6679,4,2,1
"Q0322321121031233",1,"1",3,"6",148,"96","1","1",2347,728,41,1,1
"Q0322321121031300",1,"1",3,"6",148,"96","1","1",24491,8776,26,1,1
"Q0322321121031301",1,"1",3,"6",148,"96","1","1",2731,541,40,1,1
"Q0322321121031310",1,"1",3,"6",148,"96","1","1",8441,5571,34,3,1
"Q0322321121031310",1,"1",3,"6",148,"96","1","2",12962,5310,27,6,1
"Q0322321121031311",1,"1",3,"6",148,"96","1","1",21062,6945,28,4,2
"Q0322321121031311",1,"1",3,"6",148,"96","1","2",23766,14060,11,2,1
"Q0322321121032000",1,"1",3,"6",148,"96","1","1",24297,15092,6,7,2
"Q0322321121032000",1,"1",3,"6",148,"96","1","2",3388,2723,39,1,1
"Q0322321121032003",1,"1",3,"6",148,"96","1","1",12608,8670,5,8,1
"Q0322321121032012",1,"1",3,"6",148,"96","1","2",19028,6338,38,2,1
"Q0322321121032013",1,"1",3,"6",148,"96","1","2",22923,5628,25,1,1
"Q0322321121032020",1,"1",3,"6",148,"96","1","1",3389,384,105,1,1
"Q0322321121032021",1,"1",3,"6",148,"96","1","1",21952,14899,5,28,4
"Q0322321121032021",1,"1",3,"6",148,"96","1","2",13127,8879,4,1,1
"Q0322321121032023",1,"1",3,"6",148,"96","1","1",291,926,33,1,1
"Q0322321121032023",1,"1",3,"6",148,"96","1","2",7819,1011,8,1,1
"Q0322321121032030",1,"1",3,"6",148,"96","1","2",24270,6160,23,3,3
"Q0322321121032031",1,"1",3,"6",148,"96","1","1",24121,7683,31,71,6
"Q0322321121032031",1,"1",3,"6",148,"96","1","2",23656,6588,26,138,15
"Q0322321121032032",1,"1",3,"6",148,"96","1","1",13310,5336,17,3,2
"Q0322321121032033",1,"1",3,"6",148,"96","1","1",14425,5323,59,3,3
"Q0322321121032033",1,"1",3,"6",148,"96","1","2",12522,9169,26,5,2
"Q0322321121032100",1,"1",3,"6",148,"96","1","1",21417,6691,100,18,2
"Q0322321121032100",1,"1",3,"6",148,"96","1","2",23197,8059,26,52,9
"Q0322321121032101",1,"1",3,"6",148,"96","1","1",13005,11381,9,2,2
"Q0322321121032101",1,"1",3,"6",148,"96","1","2",14599,10444,11,6,2
"Q0322321121032102",1,"1",3,"6",148,"96","1","1",24245,5514,26,11,3
"Q0322321121032102",1,"1",3,"6",148,"96","1","2",21558,6105,28,2,1
"Q0322321121032103",1,"1",3,"6",148,"96","1","2",22200,5746,21,1,1
"Q0322321121032111",1,"1",3,"6",148,"96","1","1",6476,6928,5,23,2
"Q0322321121032111",1,"1",3,"6",148,"96","1","2",8991,8553,3,2,1
"Q0322321121032112",1,"1",3,"6",148,"96","1","1",22011,15329,5,2,1
"Q0322321121032113",1,"1",3,"6",148,"96","1","1",20807,14663,18,2,2
"Q0322321121032120",1,"1",3,"6",148,"96","1","1",21462,11272,28,93,14
"Q0322321121032120",1,"1",3,"6",148,"96","1","2",23895,14465,19,131,18
"Q0322321121032121",1,"1",3,"6",148,"96","1","1",21255,7901,41,105,34
"Q0322321121032121",1,"1",3,"6",148,"96","1","2",21632,10457,26,145,30
"Q0322321121032122",1,"1",3,"6",148,"96","1","1",22902,10383,28,198,53
"Q0322321121032122",1,"1",3,"6",148,"96","1","2",22483,9357,27,460,72
"Q0322321121032123",1,"1",3,"6",148,"96","1","1",22840,8989,33,176,45
"Q0322321121032123",1,"1",3,"6",148,"96","1","2",22302,9215,29,498,75
"Q0322321121032130",1,"1",3,"6",148,"96","1","1",12332,3095,39,1,1
"Q0322321121032130",1,"1",3,"6",148,"96","1","2",23054,10389,30,5,3
"Q0322321121032131",1,"1",3,"6",148,"96","1","1",18951,9115,31,863,171
"Q0322321121032131",1,"1",3,"6",148,"96","1","2",20426,8822,27,1435,206
"Q0322321121032132",1,"1",3,"6",148,"96","1","1",23367,14299,14,153,32
"Q0322321121032132",1,"1",3,"6",148,"96","1","2",23024,13415,13,322,50
"Q0322321121032133",1,"1",3,"6",148,"96","1","1",19432,9321,31,1334,295
"Q0322321121032133",1,"1",3,"6",148,"96","1","2",20400,10048,24,1585,364
"Q0322321121032200",1,"1",3,"6",148,"96","1","1",13589,4978,49,203,62
"Q0322321121032200",1,"1",3,"6",148,"96","1","2",14151,5352,38,349,77
"Q0322321121032201",1,"1",3,"6",148,"96","1","1",15864,4121,32,170,55
"Q0322321121032201",1,"1",3,"6",148,"96","1","2",18498,4133,27,415,70
"Q0322321121032202",1,"1",3,"6",148,"96","1","1",19633,10895,25,1564,447
"Q0322321121032202",1,"1",3,"6",148,"96","1","2",20692,11956,24,1619,462
"Q0322321121032203",1,"1",3,"6",148,"96","1","1",15826,6384,28,1393,375
"Q0322321121032203",1,"1",3,"6",148,"96","1","2",17459,7108,28,1577,409
"Q0322321121032210",1,"1",3,"6",148,"96","1","1",15233,4814,28,49,21
"Q0322321121032210",1,"1",3,"6",148,"96","1","2",18886,3740,29,83,34
"Q0322321121032211",1,"1",3,"6",148,"96","1","1",8540,2804,46,8,2
"Q0322321121032212",1,"1",3,"6",148,"96","1","1",18814,10242,28,1216,240
"Q0322321121032212",1,"1",3,"6",148,"96","1","2",20684,11963,24,1537,305
